"";"FechaHora2";"Viento";"DirViento";"Año";"Mes";"DirViento2";"Dia";"Viento2";"0_5";"5_10";"10_15";"15_20";"20_25";"Mes_Año"
"2420";"2017-03-11 02";0,71;102;"2017";"marzo";"Este";"2017-03-11";"[0,5]";1;0;0;0;0;"marzo 2017"
"2421";"2017-03-11 03";1,8;95;"2017";"marzo";"Este";"2017-03-11";"[0,5]";1;0;0;0;0;"marzo 2017"
"2422";"2017-03-11 04";1,62;93;"2017";"marzo";"Este";"2017-03-11";"[0,5]";1;0;0;0;0;"marzo 2017"
"2423";"2017-03-11 05";0,77;97;"2017";"marzo";"Este";"2017-03-11";"[0,5]";1;0;0;0;0;"marzo 2017"
"2424";"2017-03-11 06";1,05;88;"2017";"marzo";"Este";"2017-03-11";"[0,5]";1;0;0;0;0;"marzo 2017"
"2425";"2017-03-11 07";0,9;99;"2017";"marzo";"Este";"2017-03-11";"[0,5]";1;0;0;0;0;"marzo 2017"
"2426";"2017-03-11 08";0,77;164;"2017";"marzo";"Sur";"2017-03-11";"[0,5]";1;0;0;0;0;"marzo 2017"
"2427";"2017-03-11 09";2,28;270;"2017";"marzo";"Oeste";"2017-03-11";"[0,5]";1;0;0;0;0;"marzo 2017"
"2428";"2017-03-11 10";1,16;275;"2017";"marzo";"Oeste";"2017-03-11";"[0,5]";1;0;0;0;0;"marzo 2017"
"2429";"2017-03-11 11";2,68;267;"2017";"marzo";"Oeste";"2017-03-11";"[0,5]";1;0;0;0;0;"marzo 2017"
"2430";"2017-03-11 12";1,58;243;"2017";"marzo";"S-W";"2017-03-11";"[0,5]";1;0;0;0;0;"marzo 2017"
"2431";"2017-03-11 13";1,74;254;"2017";"marzo";"Oeste";"2017-03-11";"[0,5]";1;0;0;0;0;"marzo 2017"
"2432";"2017-03-11 14";1,71;235;"2017";"marzo";"S-W";"2017-03-11";"[0,5]";1;0;0;0;0;"marzo 2017"
"2433";"2017-03-11 15";2,27;138;"2017";"marzo";"S-E";"2017-03-11";"[0,5]";1;0;0;0;0;"marzo 2017"
"2434";"2017-03-11 16";2,83;104;"2017";"marzo";"Este";"2017-03-11";"[0,5]";1;0;0;0;0;"marzo 2017"
"2435";"2017-03-11 17";2;152;"2017";"marzo";"S-E";"2017-03-11";"[0,5]";1;0;0;0;0;"marzo 2017"
"2436";"2017-03-11 18";8,24;150;"2017";"marzo";"S-E";"2017-03-11";"(5,10]";0;0;0;0;0;"marzo 2017"
"2437";"2017-03-11 19";5,02;150;"2017";"marzo";"S-E";"2017-03-11";"(5,10]";0;0;0;0;0;"marzo 2017"
"2438";"2017-03-11 20";2,31;123;"2017";"marzo";"S-E";"2017-03-11";"[0,5]";1;0;0;0;0;"marzo 2017"
"2439";"2017-03-11 21";3,59;104;"2017";"marzo";"Este";"2017-03-11";"[0,5]";1;0;0;0;0;"marzo 2017"
"2440";"2017-03-11 22";1,57;84;"2017";"marzo";"Este";"2017-03-11";"[0,5]";1;0;0;0;0;"marzo 2017"
"2441";"2017-03-11 23";1,83;76;"2017";"marzo";"Este";"2017-03-11";"[0,5]";1;0;0;0;0;"marzo 2017"
"2442";"2017-03-12 00";2,39;101;"2017";"marzo";"Este";"2017-03-12";"[0,5]";1;0;0;0;0;"marzo 2017"
"2443";"2017-03-12 01";2,01;99;"2017";"marzo";"Este";"2017-03-12";"[0,5]";1;0;0;0;0;"marzo 2017"
"2444";"2017-03-12 02";1,76;77;"2017";"marzo";"Este";"2017-03-12";"[0,5]";1;0;0;0;0;"marzo 2017"
"2445";"2017-03-12 03";1,46;170;"2017";"marzo";"Sur";"2017-03-12";"[0,5]";1;0;0;0;0;"marzo 2017"
"2446";"2017-03-12 04";1,9;87;"2017";"marzo";"Este";"2017-03-12";"[0,5]";1;0;0;0;0;"marzo 2017"
"2447";"2017-03-12 05";2,29;75;"2017";"marzo";"Este";"2017-03-12";"[0,5]";1;0;0;0;0;"marzo 2017"
"2448";"2017-03-12 06";3,45;74;"2017";"marzo";"Este";"2017-03-12";"[0,5]";1;0;0;0;0;"marzo 2017"
"2449";"2017-03-12 07";2,53;82;"2017";"marzo";"Este";"2017-03-12";"[0,5]";1;0;0;0;0;"marzo 2017"
"2450";"2017-03-12 08";2,23;90;"2017";"marzo";"Este";"2017-03-12";"[0,5]";1;0;0;0;0;"marzo 2017"
"2451";"2017-03-12 09";3,77;77;"2017";"marzo";"Este";"2017-03-12";"[0,5]";1;0;0;0;0;"marzo 2017"
"2452";"2017-03-12 10";3,99;90;"2017";"marzo";"Este";"2017-03-12";"[0,5]";1;0;0;0;0;"marzo 2017"
"2453";"2017-03-12 11";4,84;114;"2017";"marzo";"S-E";"2017-03-12";"[0,5]";1;0;0;0;0;"marzo 2017"
"2454";"2017-03-12 12";5,68;118;"2017";"marzo";"S-E";"2017-03-12";"(5,10]";0;0;0;0;0;"marzo 2017"
"2455";"2017-03-12 13";5,24;118;"2017";"marzo";"S-E";"2017-03-12";"(5,10]";0;0;0;0;0;"marzo 2017"
"2456";"2017-03-12 14";5;84;"2017";"marzo";"Este";"2017-03-12";"[0,5]";1;0;0;0;0;"marzo 2017"
"2457";"2017-03-12 15";4,12;76;"2017";"marzo";"Este";"2017-03-12";"[0,5]";1;0;0;0;0;"marzo 2017"
"2458";"2017-03-12 16";3,01;100;"2017";"marzo";"Este";"2017-03-12";"[0,5]";1;0;0;0;0;"marzo 2017"
"2459";"2017-03-12 17";5,34;133;"2017";"marzo";"S-E";"2017-03-12";"(5,10]";0;0;0;0;0;"marzo 2017"
"2460";"2017-03-12 18";5,21;107;"2017";"marzo";"Este";"2017-03-12";"(5,10]";0;0;0;0;0;"marzo 2017"
"2461";"2017-03-12 19";4,6;99;"2017";"marzo";"Este";"2017-03-12";"[0,5]";1;0;0;0;0;"marzo 2017"
"2462";"2017-03-12 20";4,2;114;"2017";"marzo";"S-E";"2017-03-12";"[0,5]";1;0;0;0;0;"marzo 2017"
"2463";"2017-03-12 21";3,58;85;"2017";"marzo";"Este";"2017-03-12";"[0,5]";1;0;0;0;0;"marzo 2017"
"2464";"2017-03-12 22";3,7;78;"2017";"marzo";"Este";"2017-03-12";"[0,5]";1;0;0;0;0;"marzo 2017"
"2465";"2017-03-12 23";4,36;79;"2017";"marzo";"Este";"2017-03-12";"[0,5]";1;0;0;0;0;"marzo 2017"
"2466";"2017-03-13 00";4,29;83;"2017";"marzo";"Este";"2017-03-13";"[0,5]";1;0;0;0;0;"marzo 2017"
"2467";"2017-03-13 01";3,7;85;"2017";"marzo";"Este";"2017-03-13";"[0,5]";1;0;0;0;0;"marzo 2017"
"2468";"2017-03-13 02";3,1;93;"2017";"marzo";"Este";"2017-03-13";"[0,5]";1;0;0;0;0;"marzo 2017"
"2469";"2017-03-13 03";3,95;82;"2017";"marzo";"Este";"2017-03-13";"[0,5]";1;0;0;0;0;"marzo 2017"
"2470";"2017-03-13 04";3,7;96;"2017";"marzo";"Este";"2017-03-13";"[0,5]";1;0;0;0;0;"marzo 2017"
"2471";"2017-03-13 05";4,31;105;"2017";"marzo";"Este";"2017-03-13";"[0,5]";1;0;0;0;0;"marzo 2017"
"2472";"2017-03-13 06";3,55;107;"2017";"marzo";"Este";"2017-03-13";"[0,5]";1;0;0;0;0;"marzo 2017"
"2473";"2017-03-13 07";7,87;129;"2017";"marzo";"S-E";"2017-03-13";"(5,10]";0;0;0;0;0;"marzo 2017"
"2474";"2017-03-13 08";4,62;118;"2017";"marzo";"S-E";"2017-03-13";"[0,5]";1;0;0;0;0;"marzo 2017"
"2475";"2017-03-13 09";4,5;114;"2017";"marzo";"S-E";"2017-03-13";"[0,5]";1;0;0;0;0;"marzo 2017"
"2476";"2017-03-13 10";4,18;115;"2017";"marzo";"S-E";"2017-03-13";"[0,5]";1;0;0;0;0;"marzo 2017"
"2477";"2017-03-13 11";3,65;95;"2017";"marzo";"Este";"2017-03-13";"[0,5]";1;0;0;0;0;"marzo 2017"
"2478";"2017-03-13 12";4,75;72;"2017";"marzo";"Este";"2017-03-13";"[0,5]";1;0;0;0;0;"marzo 2017"
"2479";"2017-03-13 13";3,95;92;"2017";"marzo";"Este";"2017-03-13";"[0,5]";1;0;0;0;0;"marzo 2017"
"2480";"2017-03-13 14";3,91;75;"2017";"marzo";"Este";"2017-03-13";"[0,5]";1;0;0;0;0;"marzo 2017"
"2481";"2017-03-13 15";3,43;87;"2017";"marzo";"Este";"2017-03-13";"[0,5]";1;0;0;0;0;"marzo 2017"
"2482";"2017-03-13 16";4,7;105;"2017";"marzo";"Este";"2017-03-13";"[0,5]";1;0;0;0;0;"marzo 2017"
"2483";"2017-03-13 17";5,59;112;"2017";"marzo";"Este";"2017-03-13";"(5,10]";0;0;0;0;0;"marzo 2017"
"2484";"2017-03-13 18";2,75;126;"2017";"marzo";"S-E";"2017-03-13";"[0,5]";1;0;0;0;0;"marzo 2017"
"2485";"2017-03-13 19";3,45;125;"2017";"marzo";"S-E";"2017-03-13";"[0,5]";1;0;0;0;0;"marzo 2017"
"2486";"2017-03-13 20";2,2;161;"2017";"marzo";"Sur";"2017-03-13";"[0,5]";1;0;0;0;0;"marzo 2017"
"2487";"2017-03-13 21";4,06;155;"2017";"marzo";"S-E";"2017-03-13";"[0,5]";1;0;0;0;0;"marzo 2017"
"2488";"2017-03-13 22";2,53;141;"2017";"marzo";"S-E";"2017-03-13";"[0,5]";1;0;0;0;0;"marzo 2017"
"2489";"2017-03-13 23";2,39;141;"2017";"marzo";"S-E";"2017-03-13";"[0,5]";1;0;0;0;0;"marzo 2017"
"2490";"2017-03-14 00";0,8;123;"2017";"marzo";"S-E";"2017-03-14";"[0,5]";1;0;0;0;0;"marzo 2017"
"2491";"2017-03-14 01";2,06;173;"2017";"marzo";"Sur";"2017-03-14";"[0,5]";1;0;0;0;0;"marzo 2017"
"2492";"2017-03-14 02";2,16;152;"2017";"marzo";"S-E";"2017-03-14";"[0,5]";1;0;0;0;0;"marzo 2017"
"2493";"2017-03-14 03";0,98;115;"2017";"marzo";"S-E";"2017-03-14";"[0,5]";1;0;0;0;0;"marzo 2017"
"2494";"2017-03-14 04";1,19;87;"2017";"marzo";"Este";"2017-03-14";"[0,5]";1;0;0;0;0;"marzo 2017"
"2495";"2017-03-14 05";1,67;60;"2017";"marzo";"N-E";"2017-03-14";"[0,5]";1;0;0;0;0;"marzo 2017"
"2496";"2017-03-14 06";2,21;70;"2017";"marzo";"Este";"2017-03-14";"[0,5]";1;0;0;0;0;"marzo 2017"
"2497";"2017-03-14 07";1,2;118;"2017";"marzo";"S-E";"2017-03-14";"[0,5]";1;0;0;0;0;"marzo 2017"
"2498";"2017-03-14 08";1,82;103;"2017";"marzo";"Este";"2017-03-14";"[0,5]";1;0;0;0;0;"marzo 2017"
"2499";"2017-03-14 09";2,44;66;"2017";"marzo";"N-E";"2017-03-14";"[0,5]";1;0;0;0;0;"marzo 2017"
"2500";"2017-03-14 10";3,58;99;"2017";"marzo";"Este";"2017-03-14";"[0,5]";1;0;0;0;0;"marzo 2017"
"2501";"2017-03-14 11";3,34;73;"2017";"marzo";"Este";"2017-03-14";"[0,5]";1;0;0;0;0;"marzo 2017"
"2502";"2017-03-14 12";3,52;93;"2017";"marzo";"Este";"2017-03-14";"[0,5]";1;0;0;0;0;"marzo 2017"
"2503";"2017-03-14 13";4,34;84;"2017";"marzo";"Este";"2017-03-14";"[0,5]";1;0;0;0;0;"marzo 2017"
"2504";"2017-03-14 14";3,57;84;"2017";"marzo";"Este";"2017-03-14";"[0,5]";1;0;0;0;0;"marzo 2017"
"2505";"2017-03-14 15";4,1;95;"2017";"marzo";"Este";"2017-03-14";"[0,5]";1;0;0;0;0;"marzo 2017"
"2506";"2017-03-14 16";4,34;136;"2017";"marzo";"S-E";"2017-03-14";"[0,5]";1;0;0;0;0;"marzo 2017"
"2507";"2017-03-14 17";4,81;162;"2017";"marzo";"Sur";"2017-03-14";"[0,5]";1;0;0;0;0;"marzo 2017"
"2508";"2017-03-14 18";5,59;142;"2017";"marzo";"S-E";"2017-03-14";"(5,10]";0;0;0;0;0;"marzo 2017"
"2509";"2017-03-14 19";2,98;112;"2017";"marzo";"Este";"2017-03-14";"[0,5]";1;0;0;0;0;"marzo 2017"
"2510";"2017-03-14 20";2,94;81;"2017";"marzo";"Este";"2017-03-14";"[0,5]";1;0;0;0;0;"marzo 2017"
"2511";"2017-03-14 21";3,79;77;"2017";"marzo";"Este";"2017-03-14";"[0,5]";1;0;0;0;0;"marzo 2017"
"2512";"2017-03-14 22";3,03;81;"2017";"marzo";"Este";"2017-03-14";"[0,5]";1;0;0;0;0;"marzo 2017"
"2513";"2017-03-14 23";2,62;105;"2017";"marzo";"Este";"2017-03-14";"[0,5]";1;0;0;0;0;"marzo 2017"
"2514";"2017-03-15 00";2,1;108;"2017";"marzo";"Este";"2017-03-15";"[0,5]";1;0;0;0;0;"marzo 2017"
"2515";"2017-03-15 01";2,45;90;"2017";"marzo";"Este";"2017-03-15";"[0,5]";1;0;0;0;0;"marzo 2017"
"2516";"2017-03-15 02";1,49;102;"2017";"marzo";"Este";"2017-03-15";"[0,5]";1;0;0;0;0;"marzo 2017"
"2517";"2017-03-15 03";2,52;108;"2017";"marzo";"Este";"2017-03-15";"[0,5]";1;0;0;0;0;"marzo 2017"
"2518";"2017-03-15 04";2,07;97;"2017";"marzo";"Este";"2017-03-15";"[0,5]";1;0;0;0;0;"marzo 2017"
"2519";"2017-03-15 05";2;97;"2017";"marzo";"Este";"2017-03-15";"[0,5]";1;0;0;0;0;"marzo 2017"
"2520";"2017-03-15 06";1,21;73;"2017";"marzo";"Este";"2017-03-15";"[0,5]";1;0;0;0;0;"marzo 2017"
"2521";"2017-03-15 07";0,51;128;"2017";"marzo";"S-E";"2017-03-15";"[0,5]";1;0;0;0;0;"marzo 2017"
"2522";"2017-03-15 08";1,52;76;"2017";"marzo";"Este";"2017-03-15";"[0,5]";1;0;0;0;0;"marzo 2017"
"2523";"2017-03-15 09";1,81;228;"2017";"marzo";"S-W";"2017-03-15";"[0,5]";1;0;0;0;0;"marzo 2017"
"2524";"2017-03-15 10";2,66;119;"2017";"marzo";"S-E";"2017-03-15";"[0,5]";1;0;0;0;0;"marzo 2017"
"2525";"2017-03-15 11";2,46;165;"2017";"marzo";"Sur";"2017-03-15";"[0,5]";1;0;0;0;0;"marzo 2017"
"2526";"2017-03-15 12";2,21;174;"2017";"marzo";"Sur";"2017-03-15";"[0,5]";1;0;0;0;0;"marzo 2017"
"2527";"2017-03-15 13";2,02;137;"2017";"marzo";"S-E";"2017-03-15";"[0,5]";1;0;0;0;0;"marzo 2017"
"2528";"2017-03-15 14";2,33;239;"2017";"marzo";"S-W";"2017-03-15";"[0,5]";1;0;0;0;0;"marzo 2017"
"2529";"2017-03-15 15";1,73;239;"2017";"marzo";"S-W";"2017-03-15";"[0,5]";1;0;0;0;0;"marzo 2017"
"2530";"2017-03-15 16";1,9;278;"2017";"marzo";"Oeste";"2017-03-15";"[0,5]";1;0;0;0;0;"marzo 2017"
"2531";"2017-03-15 17";3,52;249;"2017";"marzo";"Oeste";"2017-03-15";"[0,5]";1;0;0;0;0;"marzo 2017"
"2532";"2017-03-15 18";2,76;268;"2017";"marzo";"Oeste";"2017-03-15";"[0,5]";1;0;0;0;0;"marzo 2017"
"2533";"2017-03-15 19";1,49;258;"2017";"marzo";"Oeste";"2017-03-15";"[0,5]";1;0;0;0;0;"marzo 2017"
"2534";"2017-03-15 20";2,24;236;"2017";"marzo";"S-W";"2017-03-15";"[0,5]";1;0;0;0;0;"marzo 2017"
"2535";"2017-03-15 21";1,52;251;"2017";"marzo";"Oeste";"2017-03-15";"[0,5]";1;0;0;0;0;"marzo 2017"
"2536";"2017-03-15 22";1,33;259;"2017";"marzo";"Oeste";"2017-03-15";"[0,5]";1;0;0;0;0;"marzo 2017"
"2537";"2017-03-15 23";3,12;273;"2017";"marzo";"Oeste";"2017-03-15";"[0,5]";1;0;0;0;0;"marzo 2017"
"2538";"2017-03-16 00";1,08;300;"2017";"marzo";"N-W";"2017-03-16";"[0,5]";1;0;0;0;0;"marzo 2017"
"2539";"2017-03-16 01";1,89;265;"2017";"marzo";"Oeste";"2017-03-16";"[0,5]";1;0;0;0;0;"marzo 2017"
"2540";"2017-03-16 02";0,3;307;"2017";"marzo";"N-W";"2017-03-16";"[0,5]";1;0;0;0;0;"marzo 2017"
"2541";"2017-03-16 03";0,5;345;"2017";"marzo";"Norte";"2017-03-16";"[0,5]";1;0;0;0;0;"marzo 2017"
"2542";"2017-03-16 04";0,64;322;"2017";"marzo";"N-W";"2017-03-16";"[0,5]";1;0;0;0;0;"marzo 2017"
"2543";"2017-03-16 05";1,04;321;"2017";"marzo";"N-W";"2017-03-16";"[0,5]";1;0;0;0;0;"marzo 2017"
"2544";"2017-03-16 06";0,69;303;"2017";"marzo";"N-W";"2017-03-16";"[0,5]";1;0;0;0;0;"marzo 2017"
"2545";"2017-03-16 07";1,18;308;"2017";"marzo";"N-W";"2017-03-16";"[0,5]";1;0;0;0;0;"marzo 2017"
"2546";"2017-03-16 08";2,8;291;"2017";"marzo";"Oeste";"2017-03-16";"[0,5]";1;0;0;0;0;"marzo 2017"
"2547";"2017-03-16 09";7,03;259;"2017";"marzo";"Oeste";"2017-03-16";"(5,10]";0;0;0;0;0;"marzo 2017"
"2548";"2017-03-16 10";7,58;258;"2017";"marzo";"Oeste";"2017-03-16";"(5,10]";0;0;0;0;0;"marzo 2017"
"2549";"2017-03-16 11";8,85;256;"2017";"marzo";"Oeste";"2017-03-16";"(5,10]";0;0;0;0;0;"marzo 2017"
"2550";"2017-03-16 12";9,05;261;"2017";"marzo";"Oeste";"2017-03-16";"(5,10]";0;0;0;0;0;"marzo 2017"
"2551";"2017-03-16 13";7,23;247;"2017";"marzo";"S-W";"2017-03-16";"(5,10]";0;0;0;0;0;"marzo 2017"
"2552";"2017-03-16 14";7,95;214;"2017";"marzo";"S-W";"2017-03-16";"(5,10]";0;0;0;0;0;"marzo 2017"
"2553";"2017-03-16 15";5,97;235;"2017";"marzo";"S-W";"2017-03-16";"(5,10]";0;0;0;0;0;"marzo 2017"
"2554";"2017-03-16 16";8,74;257;"2017";"marzo";"Oeste";"2017-03-16";"(5,10]";0;0;0;0;0;"marzo 2017"
"2555";"2017-03-16 17";8,87;250;"2017";"marzo";"Oeste";"2017-03-16";"(5,10]";0;0;0;0;0;"marzo 2017"
"2556";"2017-03-16 18";6,34;254;"2017";"marzo";"Oeste";"2017-03-16";"(5,10]";0;0;0;0;0;"marzo 2017"
"2557";"2017-03-16 19";3,96;207;"2017";"marzo";"S-W";"2017-03-16";"[0,5]";1;0;0;0;0;"marzo 2017"
"2558";"2017-03-16 20";4,35;234;"2017";"marzo";"S-W";"2017-03-16";"[0,5]";1;0;0;0;0;"marzo 2017"
"2559";"2017-03-16 21";5,95;245;"2017";"marzo";"S-W";"2017-03-16";"(5,10]";0;0;0;0;0;"marzo 2017"
"2560";"2017-03-16 22";2,91;255;"2017";"marzo";"Oeste";"2017-03-16";"[0,5]";1;0;0;0;0;"marzo 2017"
"2561";"2017-03-16 23";0,97;274;"2017";"marzo";"Oeste";"2017-03-16";"[0,5]";1;0;0;0;0;"marzo 2017"
"2562";"2017-03-17 00";1,53;276;"2017";"marzo";"Oeste";"2017-03-17";"[0,5]";1;0;0;0;0;"marzo 2017"
"2563";"2017-03-17 01";0,23;282;"2017";"marzo";"Oeste";"2017-03-17";"[0,5]";1;0;0;0;0;"marzo 2017"
"2564";"2017-03-17 02";0,49;282;"2017";"marzo";"Oeste";"2017-03-17";"[0,5]";1;0;0;0;0;"marzo 2017"
"2565";"2017-03-17 03";0,8;304;"2017";"marzo";"N-W";"2017-03-17";"[0,5]";1;0;0;0;0;"marzo 2017"
"2566";"2017-03-17 04";1,42;210;"2017";"marzo";"S-W";"2017-03-17";"[0,5]";1;0;0;0;0;"marzo 2017"
"2567";"2017-03-17 05";1,2;67;"2017";"marzo";"N-E";"2017-03-17";"[0,5]";1;0;0;0;0;"marzo 2017"
"2568";"2017-03-17 06";1,88;91;"2017";"marzo";"Este";"2017-03-17";"[0,5]";1;0;0;0;0;"marzo 2017"
"2569";"2017-03-17 07";1,11;207;"2017";"marzo";"S-W";"2017-03-17";"[0,5]";1;0;0;0;0;"marzo 2017"
"2570";"2017-03-17 08";1,36;236;"2017";"marzo";"S-W";"2017-03-17";"[0,5]";1;0;0;0;0;"marzo 2017"
"2571";"2017-03-17 09";2,08;312;"2017";"marzo";"N-W";"2017-03-17";"[0,5]";1;0;0;0;0;"marzo 2017"
"2572";"2017-03-17 10";1,93;286;"2017";"marzo";"Oeste";"2017-03-17";"[0,5]";1;0;0;0;0;"marzo 2017"
"2573";"2017-03-17 11";2,08;274;"2017";"marzo";"Oeste";"2017-03-17";"[0,5]";1;0;0;0;0;"marzo 2017"
"2574";"2017-03-17 12";2,51;291;"2017";"marzo";"Oeste";"2017-03-17";"[0,5]";1;0;0;0;0;"marzo 2017"
"2575";"2017-03-17 13";3,76;270;"2017";"marzo";"Oeste";"2017-03-17";"[0,5]";1;0;0;0;0;"marzo 2017"
"2576";"2017-03-17 14";4,12;268;"2017";"marzo";"Oeste";"2017-03-17";"[0,5]";1;0;0;0;0;"marzo 2017"
"2577";"2017-03-17 15";3,47;262;"2017";"marzo";"Oeste";"2017-03-17";"[0,5]";1;0;0;0;0;"marzo 2017"
"2578";"2017-03-17 16";4,49;266;"2017";"marzo";"Oeste";"2017-03-17";"[0,5]";1;0;0;0;0;"marzo 2017"
"2579";"2017-03-17 17";3,17;252;"2017";"marzo";"Oeste";"2017-03-17";"[0,5]";1;0;0;0;0;"marzo 2017"
"2580";"2017-03-17 18";2,43;262;"2017";"marzo";"Oeste";"2017-03-17";"[0,5]";1;0;0;0;0;"marzo 2017"
"2581";"2017-03-17 19";2,68;182;"2017";"marzo";"Sur";"2017-03-17";"[0,5]";1;0;0;0;0;"marzo 2017"
"2582";"2017-03-17 20";1,71;177;"2017";"marzo";"Sur";"2017-03-17";"[0,5]";1;0;0;0;0;"marzo 2017"
"2583";"2017-03-17 21";0,81;147;"2017";"marzo";"S-E";"2017-03-17";"[0,5]";1;0;0;0;0;"marzo 2017"
"2584";"2017-03-17 22";2,88;141;"2017";"marzo";"S-E";"2017-03-17";"[0,5]";1;0;0;0;0;"marzo 2017"
"2585";"2017-03-17 23";1,71;93;"2017";"marzo";"Este";"2017-03-17";"[0,5]";1;0;0;0;0;"marzo 2017"
"2586";"2017-03-18 00";3,54;87;"2017";"marzo";"Este";"2017-03-18";"[0,5]";1;0;0;0;0;"marzo 2017"
"2587";"2017-03-18 01";2,58;96;"2017";"marzo";"Este";"2017-03-18";"[0,5]";1;0;0;0;0;"marzo 2017"
"2588";"2017-03-18 02";2,59;91;"2017";"marzo";"Este";"2017-03-18";"[0,5]";1;0;0;0;0;"marzo 2017"
"2589";"2017-03-18 03";2,31;96;"2017";"marzo";"Este";"2017-03-18";"[0,5]";1;0;0;0;0;"marzo 2017"
"2590";"2017-03-18 04";2,61;95;"2017";"marzo";"Este";"2017-03-18";"[0,5]";1;0;0;0;0;"marzo 2017"
"2591";"2017-03-18 05";3,52;95;"2017";"marzo";"Este";"2017-03-18";"[0,5]";1;0;0;0;0;"marzo 2017"
"2592";"2017-03-18 06";2,49;108;"2017";"marzo";"Este";"2017-03-18";"[0,5]";1;0;0;0;0;"marzo 2017"
"2593";"2017-03-18 07";3,69;100;"2017";"marzo";"Este";"2017-03-18";"[0,5]";1;0;0;0;0;"marzo 2017"
"2594";"2017-03-18 08";4,39;99;"2017";"marzo";"Este";"2017-03-18";"[0,5]";1;0;0;0;0;"marzo 2017"
"2595";"2017-03-18 09";5,55;100;"2017";"marzo";"Este";"2017-03-18";"(5,10]";0;0;0;0;0;"marzo 2017"
"2596";"2017-03-18 10";6,24;103;"2017";"marzo";"Este";"2017-03-18";"(5,10]";0;0;0;0;0;"marzo 2017"
"2597";"2017-03-18 11";5,24;114;"2017";"marzo";"S-E";"2017-03-18";"(5,10]";0;0;0;0;0;"marzo 2017"
"2598";"2017-03-18 12";4,51;113;"2017";"marzo";"S-E";"2017-03-18";"[0,5]";1;0;0;0;0;"marzo 2017"
"2599";"2017-03-18 13";4,14;137;"2017";"marzo";"S-E";"2017-03-18";"[0,5]";1;0;0;0;0;"marzo 2017"
"2600";"2017-03-18 14";3,53;114;"2017";"marzo";"S-E";"2017-03-18";"[0,5]";1;0;0;0;0;"marzo 2017"
"2601";"2017-03-18 15";3,68;79;"2017";"marzo";"Este";"2017-03-18";"[0,5]";1;0;0;0;0;"marzo 2017"
"2602";"2017-03-18 16";4,28;101;"2017";"marzo";"Este";"2017-03-18";"[0,5]";1;0;0;0;0;"marzo 2017"
"2603";"2017-03-18 17";5,88;156;"2017";"marzo";"S-E";"2017-03-18";"(5,10]";0;0;0;0;0;"marzo 2017"
"2604";"2017-03-18 18";5,29;142;"2017";"marzo";"S-E";"2017-03-18";"(5,10]";0;0;0;0;0;"marzo 2017"
"2605";"2017-03-18 19";1,1;203;"2017";"marzo";"S-W";"2017-03-18";"[0,5]";1;0;0;0;0;"marzo 2017"
"2606";"2017-03-18 20";1,02;188;"2017";"marzo";"Sur";"2017-03-18";"[0,5]";1;0;0;0;0;"marzo 2017"
"2607";"2017-03-18 21";2,19;103;"2017";"marzo";"Este";"2017-03-18";"[0,5]";1;0;0;0;0;"marzo 2017"
"2608";"2017-03-18 22";2,25;90;"2017";"marzo";"Este";"2017-03-18";"[0,5]";1;0;0;0;0;"marzo 2017"
"2609";"2017-03-18 23";2,93;90;"2017";"marzo";"Este";"2017-03-18";"[0,5]";1;0;0;0;0;"marzo 2017"
"2610";"2017-03-19 00";4,01;102;"2017";"marzo";"Este";"2017-03-19";"[0,5]";1;0;0;0;0;"marzo 2017"
"2611";"2017-03-19 01";3,34;97;"2017";"marzo";"Este";"2017-03-19";"[0,5]";1;0;0;0;0;"marzo 2017"
"2612";"2017-03-19 02";3,21;98;"2017";"marzo";"Este";"2017-03-19";"[0,5]";1;0;0;0;0;"marzo 2017"
"2613";"2017-03-19 03";2,88;95;"2017";"marzo";"Este";"2017-03-19";"[0,5]";1;0;0;0;0;"marzo 2017"
"2614";"2017-03-19 04";3,27;99;"2017";"marzo";"Este";"2017-03-19";"[0,5]";1;0;0;0;0;"marzo 2017"
"2615";"2017-03-19 05";3,4;87;"2017";"marzo";"Este";"2017-03-19";"[0,5]";1;0;0;0;0;"marzo 2017"
"2616";"2017-03-19 06";3,75;105;"2017";"marzo";"Este";"2017-03-19";"[0,5]";1;0;0;0;0;"marzo 2017"
"2617";"2017-03-19 07";2,21;42;"2017";"marzo";"N-E";"2017-03-19";"[0,5]";1;0;0;0;0;"marzo 2017"
"2618";"2017-03-19 08";2,77;69;"2017";"marzo";"Este";"2017-03-19";"[0,5]";1;0;0;0;0;"marzo 2017"
"2619";"2017-03-19 09";5,23;100;"2017";"marzo";"Este";"2017-03-19";"(5,10]";0;0;0;0;0;"marzo 2017"
"2620";"2017-03-19 10";4,1;102;"2017";"marzo";"Este";"2017-03-19";"[0,5]";1;0;0;0;0;"marzo 2017"
"2621";"2017-03-19 11";4,16;104;"2017";"marzo";"Este";"2017-03-19";"[0,5]";1;0;0;0;0;"marzo 2017"
"2622";"2017-03-19 12";3,85;117;"2017";"marzo";"S-E";"2017-03-19";"[0,5]";1;0;0;0;0;"marzo 2017"
"2623";"2017-03-19 13";3,27;146;"2017";"marzo";"S-E";"2017-03-19";"[0,5]";1;0;0;0;0;"marzo 2017"
"2624";"2017-03-19 14";4,02;150;"2017";"marzo";"S-E";"2017-03-19";"[0,5]";1;0;0;0;0;"marzo 2017"
